date,GHI,Avg Zenith Angle [degrees],Avg Airmass,Avg Tower Dry Bulb Temp [deg C]
2/15/2018 10:00,375.7213,64.767,2.3556,3.6702
2/15/2018 11:00,451.5701,57.7045,1.872,4.8632
2/15/2018 12:00,634.4479,53.3809,1.6742,5.8318
2/15/2018 13:00,636.7677,52.4963,1.6398,7.7839
2/15/2018 14:00,242.5488,55.2177,1.7516,7.0919
2/15/2018 15:00,168.9447,61.0574,2.0701,6.0831
2/15/2018 16:00,104.8494,69.2029,2.8412,6.1016
2/15/2018 17:00,24.6981,78.8779,5.4084,4.2725
2/16/2018 8:00,106.4718,83.662,10.2968,-8.1788
2/16/2018 9:00,299.9986,73.4773,3.5772,-4.7894
2/16/2018 10:00,485.0212,64.4722,2.3301,-2.7919
2/16/2018 11:00,626.3976,57.3817,1.8555,-1.1931
2/16/2018 12:00,683.4531,53.0384,1.6609,0.6074
2/16/2018 13:00,647.7251,52.1522,1.6272,2.1952
2/16/2018 14:00,578.1602,54.8923,1.7375,3.2885
2/16/2018 15:00,416.3832,60.7624,2.051,3.9704
2/16/2018 16:00,317.5935,68.94,2.807,4.514
2/16/2018 17:00,179.1871,78.6429,5.2911,3.6704
2/17/2018 8:00,98.6851,83.4167,9.8499,0.7864
2/17/2018 9:00,295.3921,73.2058,3.5197,2.9417
2/17/2018 10:00,480.6572,64.1733,2.3049,3.9436
2/17/2018 11:00,619.1098,57.055,1.8392,5.8815
2/17/2018 12:00,692.7748,52.6923,1.6477,7.7943
2/17/2018 13:00,706.2406,51.805,1.6147,8.8217
2/17/2018 14:00,660.9473,54.5648,1.7236,10.7093
2/17/2018 15:00,551.7043,60.4665,2.0323,11.3367
2/17/2018 16:00,387.7737,68.6767,2.7737,11.6815
2/17/2018 17:00,192.3968,78.4077,5.179,11.4445
2/18/2018 8:00,101.2051,83.167,9.4319,11.66
2/18/2018 9:00,332.2124,72.9302,3.4633,12.9303
2/18/2018 10:00,526.4263,63.8705,2.28,14.6288
2/18/2018 11:00,584.5936,56.7245,1.8231,16.2835
2/18/2018 12:00,669.4578,52.3425,1.6347,16.4728
2/18/2018 13:00,716.7858,51.455,1.6023,16.9848
2/18/2018 14:00,671.3568,54.2355,1.7099,17.9087
2/18/2018 15:00,561.0304,60.1696,2.014,17.7092
2/18/2018 16:00,398.281,68.4131,2.7411,17.342
2/18/2018 17:00,200.4993,78.1726,5.0717,16.9423
2/19/2018 8:00,19.4274,82.913,9.041,-12.5832
2/19/2018 9:00,64.8299,72.6508,3.408,-11.9955
2/19/2018 10:00,105.3339,63.5639,2.2553,-11.7333
2/19/2018 11:00,133.8222,56.3903,1.8071,-11.5407
2/19/2018 12:00,180.1963,51.9894,1.6219,-11.2618
2/19/2018 13:00,166.5861,51.1023,1.5901,-10.7712
2/19/2018 14:00,98.036,53.9044,1.6963,-11.1223
2/19/2018 15:00,154.5397,59.8719,1.9959,-10.7223
2/19/2018 16:00,102.5572,68.1494,2.7094,-11.2222
2/19/2018 17:00,45.7966,77.9376,4.9689,-11.8157
2/20/2018 8:00,55.2008,82.6547,8.6751,-18.03
2/20/2018 9:00,308.0197,72.3675,3.3537,-16.163
2/20/2018 10:00,628.9592,63.2536,2.231,-14.2873
2/20/2018 11:00,455.6024,56.0524,1.7913,-13.3172
2/20/2018 12:00,441.7854,51.6329,1.6091,-11.1527
2/20/2018 13:00,390.9116,50.7469,1.5781,-10.1492
2/20/2018 14:00,364.8261,53.5717,1.683,-9.985
2/20/2018 15:00,201.9277,59.5736,1.9783,-11.152
2/20/2018 16:00,200.0629,67.8855,2.6784,-10.5962
2/20/2018 17:00,96.4039,77.7028,4.8704,-10.3903
2/21/2018 8:00,202.9903,82.3923,8.3325,-12.7003
2/21/2018 9:00,457.5048,72.0806,3.3006,-8.8376
2/21/2018 10:00,656.092,62.9397,2.207,-8.1981
2/21/2018 11:00,660.1768,55.7111,1.7756,-7.2652
2/21/2018 12:00,743.3142,51.2732,1.5965,-5.3116
2/21/2018 13:00,753.8453,50.389,1.5662,-4.7558
2/21/2018 14:00,693.558,53.2375,1.6699,-4.7099
2/21/2018 15:00,568.3248,59.2746,1.9609,-5.5305
2/21/2018 16:00,396.8695,67.6218,2.6482,-6.2282
2/21/2018 17:00,190.0738,77.4683,4.776,-6.9824
2/22/2018 8:00,50.0436,82.126,8.0115,-10.5152
2/22/2018 9:00,223.8997,71.7901,3.2486,-8.3407
2/22/2018 10:00,515.5068,62.6223,2.1832,-4.6294
2/22/2018 11:00,543.4894,55.3664,1.7601,-4.6115
2/22/2018 12:00,623.0584,50.9105,1.5841,-3.6656
2/22/2018 13:00,668.0404,50.0288,1.5544,-3.1194
2/22/2018 14:00,187.8583,52.9019,1.657,-4.6892
2/22/2018 15:00,83.9698,58.9752,1.9439,-6.7225
2/22/2018 16:00,124.0476,67.3581,2.6188,-5.8445
2/22/2018 17:00,21.6078,77.2341,4.6854,-6.3608
2/23/2018 8:00,137.1077,81.8559,7.7103,-9.7488
2/23/2018 9:00,347.6629,71.4961,3.1977,-7.2786
2/23/2018 10:00,522.1017,62.3017,2.1599,-2.7703
2/23/2018 11:00,663.3968,55.0185,1.7449,-2.9365
2/23/2018 12:00,742.3535,50.5448,1.5718,-2.0063
2/23/2018 13:00,753.245,49.6663,1.5429,-1.4335
2/23/2018 14:00,485.8774,52.565,1.6443,-2.1438
2/23/2018 15:00,533.4804,58.6754,1.9271,-1.6088
2/23/2018 16:00,98.7227,67.0946,2.59,-4.4116
2/23/2018 17:00,44.2349,77.0003,4.5984,-4.9083
2/24/2018 8:00,133.9605,81.5822,7.4276,-5.7323
2/24/2018 9:00,343.6074,71.1989,3.1479,-4.2752
2/24/2018 10:00,540.7186,61.9778,2.1368,-4.1127
2/24/2018 11:00,686.359,54.6675,1.7298,-3.2626
2/24/2018 12:00,780.0695,50.1763,1.5597,-3.187
2/24/2018 13:00,776.4334,49.3017,1.5315,-1.8801
2/24/2018 14:00,726.8072,52.2271,1.6318,-0.1485
2/24/2018 15:00,608.8356,58.3754,1.9108,-0.4135
2/24/2018 16:00,455.8239,66.8314,2.562,-0.0034
2/24/2018 17:00,241.3096,76.7669,4.5149,0.0327
2/25/2018 8:00,142.447,81.3049,7.162,-5.816
2/25/2018 9:00,353.4016,70.8985,3.0993,-3.0099
2/25/2018 10:00,503.3196,61.6509,2.1141,-1.7649
2/25/2018 11:00,686.0124,54.3135,1.7149,0.0136
2/25/2018 12:00,763.9134,49.8051,1.5478,0.1963
2/25/2018 13:00,778.5795,48.935,1.5202,0.571
2/25/2018 14:00,727.9521,51.888,1.6195,1.8103
2/25/2018 15:00,615.8286,58.0752,1.8947,1.9725
2/25/2018 16:00,394.4041,66.5686,2.5347,2.1037
2/25/2018 17:00,246.0592,76.5341,4.4347,1.8156
2/26/2018 8:00,139.9041,81.0243,6.9122,-3.1703
2/26/2018 9:00,350.0068,70.5951,3.0517,-1.0689
2/26/2018 10:00,538.7342,61.321,2.0917,3.8189
2/26/2018 11:00,679.7721,53.9567,1.7002,5.6745
2/26/2018 12:00,758.0641,49.4313,1.536,7.0462
2/26/2018 13:00,768.7601,48.5665,1.5092,6.6888
2/26/2018 14:00,716.9844,51.5481,1.6074,7.5412
2/26/2018 15:00,598.3467,57.775,1.8789,9.115
2/26/2018 16:00,430.7371,66.3062,2.508,8.9572
2/26/2018 17:00,229.2645,76.3018,4.3575,8.3138
2/27/2018 8:00,144.5162,80.7404,6.677,-1.3167
2/27/2018 9:00,351.5597,70.2888,3.0052,1.6621
2/27/2018 10:00,539.2889,60.9884,2.0697,4.2087
2/27/2018 11:00,680.7441,53.5971,1.6857,5.1455
2/27/2018 12:00,759.2972,49.055,1.5244,6.3136
2/27/2018 13:00,774.3394,48.1961,1.4983,7.2815
2/27/2018 14:00,523.7554,51.2074,1.5955,8.3385
2/27/2018 15:00,572.7468,57.4747,1.8635,9.5759
2/27/2018 16:00,433.7497,66.0442,2.482,10.4513
2/27/2018 17:00,269.5741,76.0702,4.2832,10.6255
2/28/2018 8:00,145.1723,80.4535,6.4554,0.994
2/28/2018 9:00,348.6558,69.9798,2.9598,2.2525
2/28/2018 10:00,535.1049,60.6531,2.0481,3.6921
2/28/2018 11:00,697.5282,53.235,1.6715,5.4137
2/28/2018 12:00,458.7392,48.6764,1.5129,5.3066
2/28/2018 13:00,739.948,47.8241,1.4875,6.709
2/28/2018 14:00,621.1328,50.8659,1.5839,7.3175
2/28/2018 15:00,431.5277,57.1746,1.8484,6.8018
2/28/2018 16:00,229.9272,65.7829,2.4567,6.5446
2/28/2018 17:00,101.8774,75.8391,4.2118,6.1197
3/1/2018 8:00,149.3492,80.1637,6.2464,-1.8177
3/1/2018 9:00,357.1651,69.6681,2.9155,0.4846
3/1/2018 10:00,540.9259,60.3153,2.0268,2.7375
3/1/2018 11:00,683.4018,52.8705,1.6574,5.3209
3/1/2018 12:00,755.7259,48.2956,1.5016,7.5137
3/1/2018 13:00,767.4566,47.4506,1.477,8.9722
3/1/2018 14:00,708.6307,50.5239,1.5724,9.9263
3/1/2018 15:00,576.6981,56.8747,1.8335,10.4112
3/1/2018 16:00,227.9262,65.5221,2.4319,9.7052
3/1/2018 17:00,121.0524,75.6088,4.1429,8.3616
3/2/2018 8:00,161.0977,79.8712,6.049,5.5273
3/2/2018 9:00,370.4128,69.354,2.8722,9.2544
3/2/2018 10:00,557.1595,59.9752,2.0059,12.6718
3/2/2018 11:00,693.8957,52.5036,1.6435,14.6918
3/2/2018 12:00,770.922,47.9127,1.4905,16.1882
3/2/2018 13:00,785.1013,47.0755,1.4666,17.1833
3/2/2018 14:00,736.1751,50.1813,1.5611,18.4328
3/2/2018 15:00,624.1347,56.575,1.819,18.7308
3/2/2018 16:00,451.1307,65.262,2.4078,18.9337
3/2/2018 17:00,249.4738,75.3791,4.0766,18.1172
3/3/2018 8:00,168.5388,79.5761,5.8625,7.0007
3/3/2018 9:00,377.9475,69.0376,2.83,10.4923
3/3/2018 10:00,565.1127,59.6328,1.9853,12.4835
3/3/2018 11:00,706.3085,52.1345,1.6299,14.471
3/3/2018 12:00,784.3927,47.5278,1.4796,15.2485
3/3/2018 13:00,793.452,46.6992,1.4564,16.5427
3/3/2018 14:00,739.7827,49.8383,1.5501,16.9345
3/3/2018 15:00,622.9392,56.2757,1.8048,17.3038
3/3/2018 16:00,452.0001,65.0025,2.3842,17.6672
3/3/2018 17:00,250.4709,75.1501,4.0126,17.4118
3/4/2018 8:00,175.9418,79.2785,5.6861,8.6968
3/4/2018 9:00,390.7518,68.719,2.7888,11.5688
3/4/2018 10:00,577.4563,59.2884,1.9651,14.4922
3/4/2018 11:00,710.9411,51.7634,1.6165,15.6295
3/4/2018 12:00,802.1956,47.1411,1.4688,16.5953
3/4/2018 13:00,811.7317,46.3215,1.4463,16.7265
3/4/2018 14:00,753.5853,49.4949,1.5392,16.6408
3/4/2018 15:00,640.013,55.9767,1.7908,16.4168
3/4/2018 16:00,392.5469,64.7439,2.3613,14.475
3/4/2018 17:00,113.1008,74.9219,3.9509,8.7936
3/5/2018 8:00,186.2859,78.9786,5.5191,-3.0313
3/5/2018 9:00,403.2298,68.3984,2.7486,-2.4385
3/5/2018 10:00,594.9779,58.9419,1.9453,-1.6946
3/5/2018 11:00,735.7438,51.3904,1.6033,-0.2053
3/5/2018 12:00,813.5855,46.7526,1.4582,1.0482
3/5/2018 13:00,771.9084,45.9428,1.4365,1.599
3/5/2018 14:00,648.4794,49.1513,1.5286,1.5021
3/5/2018 15:00,421.8524,55.6782,1.7772,1.1988
3/5/2018 16:00,298.1353,64.4859,2.3388,1.0431
3/5/2018 17:00,85.9059,74.6945,3.8913,0.1548
3/6/2018 8:00,186.9069,78.6766,5.3609,-2.0288
3/6/2018 9:00,399.8303,68.0759,2.7095,0.5609
3/6/2018 10:00,589.0648,58.5937,1.9258,2.6701
3/6/2018 11:00,728.2587,51.0155,1.5903,3.8914
3/6/2018 12:00,807.689,46.3624,1.4478,4.1273
3/6/2018 13:00,820.2367,45.563,1.4267,5.18
3/6/2018 14:00,763.8753,48.8076,1.5181,6.5701
3/6/2018 15:00,647.3949,55.3803,1.7638,7.7997
3/6/2018 16:00,475.3902,64.2289,2.3169,8.2296
3/6/2018 17:00,269.869,74.4678,3.8337,7.3807
3/7/2018 8:00,193.953,78.3726,5.2108,-2.898
3/7/2018 9:00,408.9603,67.7516,2.6713,1.1554
3/7/2018 10:00,594.7964,58.2439,1.9067,2.5673
3/7/2018 11:00,732.2518,50.639,1.5776,4.8145
3/7/2018 12:00,808.2704,45.9708,1.4376,6.3443
3/7/2018 13:00,812.2237,45.1823,1.4172,7.3051
3/7/2018 14:00,753.5548,48.4639,1.5078,8.3
3/7/2018 15:00,609.5511,55.083,1.7507,9.272
3/7/2018 16:00,422.5508,63.9727,2.2956,9.3062
3/7/2018 17:00,196.6327,74.242,3.7782,8.4083
3/8/2018 8:00,66.3554,78.0667,5.0683,3.3183
3/8/2018 9:00,268.1359,67.4258,2.6341,6.8043
3/8/2018 10:00,608.2366,57.8924,1.888,10.2643
3/8/2018 11:00,723.4929,50.261,1.565,12.6542
3/8/2018 12:00,801.5356,45.5777,1.4275,13.7365
3/8/2018 13:00,816.5298,44.8007,1.4078,14.7333
3/8/2018 14:00,750.0244,48.1202,1.4978,15.5938
3/8/2018 15:00,650.1325,54.7864,1.7378,16.0575
3/8/2018 16:00,390.9456,63.7175,2.2747,16.007
3/8/2018 17:00,273.3054,74.017,3.7244,15.44
3/9/2018 8:00,165.5611,77.7592,4.933,8.5555
3/9/2018 9:00,329.7968,67.0985,2.5978,9.5775
3/9/2018 10:00,544.5226,57.5397,1.8696,11.2035
3/9/2018 11:00,681.9089,49.8815,1.5527,13.1192
3/9/2018 12:00,696.6708,45.1834,1.4176,14.2393
3/9/2018 13:00,817.9374,44.4185,1.3986,15.0227
3/9/2018 14:00,810.7388,47.7766,1.4879,16.1023
3/9/2018 15:00,695.854,54.4906,1.7253,16.3963
3/9/2018 16:00,498.3685,63.4632,2.2544,15.9053
3/9/2018 17:00,287.8386,73.7929,3.6725,14.8992
3/10/2018 8:00,184.4355,77.4501,4.8044,5.5175
3/10/2018 9:00,335.152,66.7699,2.5625,7.0773
3/10/2018 10:00,529.0219,57.1856,1.8516,7.9922
3/10/2018 11:00,743.53,49.5008,1.5406,9.2235
3/10/2018 12:00,826.3768,44.7879,1.4079,9.4877
3/10/2018 13:00,855.9509,44.0357,1.3896,9.5818
3/10/2018 14:00,795.1637,47.4333,1.4782,9.758
3/10/2018 15:00,601.2711,54.1956,1.7129,8.6905
3/10/2018 16:00,543.6236,63.21,2.2345,8.9882
3/10/2018 17:00,332.1267,73.5698,3.6222,9.3005
3/11/2018 8:00,214.8385,77.1396,4.682,-1.4939
3/11/2018 9:00,428.1896,66.4401,2.5281,0.6137
3/11/2018 10:00,612.102,56.8305,1.8339,2.2537
3/11/2018 11:00,752.4649,49.119,1.5287,4.3317
3/11/2018 12:00,830.3455,44.3914,1.3983,5.8087
3/11/2018 13:00,830.2689,43.6524,1.3807,6.897
3/11/2018 14:00,783.7128,47.0904,1.4687,7.3888
3/11/2018 15:00,663.0009,53.9015,1.7009,8.0215
3/11/2018 16:00,486.3074,62.9579,2.2151,8.4654
3/11/2018 17:00,266.9739,73.3476,3.5736,7.9996
3/12/2018 8:00,181.7691,76.8278,4.5654,1.8426
3/12/2018 9:00,364.2998,66.1092,2.4946,5.2775
3/12/2018 10:00,530.9697,56.4744,1.8166,6.9752
3/12/2018 11:00,737.8722,48.7362,1.517,8.5691
3/12/2018 12:00,712.8787,43.994,1.3889,10.3733
3/12/2018 13:00,824.5453,43.2687,1.372,10.2517
3/12/2018 14:00,547.1856,46.7479,1.4593,10.159
3/12/2018 15:00,530.7917,53.6085,1.6891,10.5787
3/12/2018 16:00,496.3299,62.7069,2.1962,11.856
3/12/2018 17:00,247.2286,73.1263,3.5265,11.2032
3/13/2018 8:00,210.7373,76.5149,4.4544,0.9187
3/13/2018 9:00,418.1055,65.7775,2.4619,3.291
3/13/2018 10:00,600.0575,56.1174,1.7996,5.0967
3/13/2018 11:00,734.8497,48.3525,1.5056,6.8388
3/13/2018 12:00,810.7558,43.5958,1.3797,8.7511
3/13/2018 13:00,813.0276,42.8848,1.3635,10.1535
3/13/2018 14:00,743.1027,46.4059,1.4502,11.1928
3/13/2018 15:00,640.8933,53.3165,1.6775,12.1393
3/13/2018 16:00,483.0902,62.4571,2.1777,13.0205
3/13/2018 17:00,280.8805,72.9061,3.4809,12.4345
3/14/2018 8:00,221.7776,76.201,4.3485,6.946
3/14/2018 9:00,427.6821,65.445,2.4301,11.0082
3/14/2018 10:00,574.6704,55.7598,1.7831,13.9197
3/14/2018 11:00,670.0204,47.968,1.4944,15.0678
3/14/2018 12:00,728.8666,43.1969,1.3707,15.7502
3/14/2018 13:00,744.624,42.5007,1.3551,16.5393
3/14/2018 14:00,663.7873,46.0646,1.4412,17.0345
3/14/2018 15:00,505.8811,53.0257,1.6662,17.2175
3/14/2018 16:00,336.0613,62.2085,2.1596,17.1915
3/14/2018 17:00,202.8895,72.6869,3.4367,16.996
3/15/2018 8:00,179.7026,75.8863,4.2475,8.2096
3/15/2018 9:00,416.6823,65.1119,2.3991,12.6425
3/15/2018 10:00,622.3316,55.4016,1.7668,12.5045
3/15/2018 11:00,692.2373,47.583,1.4833,13.9447
3/15/2018 12:00,530.3793,42.7974,1.3618,15.1568
3/15/2018 13:00,553.3891,42.1165,1.3469,16.5972
3/15/2018 14:00,70.9878,45.724,1.4325,14.073
3/15/2018 15:00,44.488,52.7361,1.6552,12.637
3/15/2018 16:00,98.5974,61.9612,2.142,12.0137
3/15/2018 17:00,38.2518,72.4687,3.3939,10.694
3/16/2018 8:00,223.9166,75.5709,4.1511,5.3976
3/16/2018 9:00,451.4331,64.7783,2.369,7.5392
3/16/2018 10:00,637.901,55.0429,1.7509,7.9704
3/16/2018 11:00,780.2784,47.1974,1.4725,8.8663
3/16/2018 12:00,864.2002,42.3975,1.3532,8.5187
3/16/2018 13:00,873.0745,41.7325,1.3388,8.4013
3/16/2018 14:00,812.6946,45.3843,1.4239,9.2858
3/16/2018 15:00,692.7636,52.4479,1.6443,9.8297
3/16/2018 16:00,520.2683,61.7153,2.1248,10.1977
3/16/2018 17:00,310.8888,72.2517,3.3524,10.3608
3/17/2018 8:00,242.7463,75.2549,4.0589,3.4912
3/17/2018 9:00,455.2165,64.4443,2.3397,5.4092
3/17/2018 10:00,637.3403,54.684,1.7353,7.9836
3/17/2018 11:00,772.5763,46.8115,1.4619,11.0035
3/17/2018 12:00,849.2062,41.9973,1.3446,12.8602
3/17/2018 13:00,858.5422,41.3486,1.3309,14.0013
3/17/2018 14:00,801.7143,45.0455,1.4154,15.149
3/17/2018 15:00,565.1752,52.161,1.6337,14.72
3/17/2018 16:00,440.1354,61.4708,2.108,15.4263
3/17/2018 17:00,145.5102,72.0358,3.3122,14.3197
3/18/2018 8:00,195.8031,74.9385,3.9709,3.386
3/18/2018 9:00,458.8778,64.1102,2.3111,7.6495
3/18/2018 10:00,641.5648,54.325,1.7201,8.749
3/18/2018 11:00,798.3392,46.4254,1.4516,9.8127
3/18/2018 12:00,737.3375,41.5968,1.3363,10.0505
3/18/2018 13:00,403.8475,40.965,1.3232,8.8457
3/18/2018 14:00,325.9116,44.7078,1.4072,8.4713
3/18/2018 15:00,217.2643,51.8755,1.6234,8.6279
3/18/2018 16:00,30.2295,61.2277,2.0916,6.8471
3/18/2018 17:00,1.3057,71.821,3.2732,2.5178
3/19/2018 8:00,239.4487,74.6217,3.8867,-1.811
3/19/2018 9:00,553.823,63.7759,2.2833,0.4199
3/19/2018 10:00,705.3384,53.9659,1.7052,2.123
3/19/2018 11:00,592.3352,46.0392,1.4414,3.3465
3/19/2018 12:00,830.0249,41.1963,1.3281,3.3866
3/19/2018 13:00,658.7498,40.5818,1.3156,3.8332
3/19/2018 14:00,638.5559,44.3711,1.3991,4.2761
3/19/2018 15:00,462.0177,51.5916,1.6132,4.6299
3/19/2018 16:00,226.3058,60.986,2.0756,4.0937
3/19/2018 17:00,183.3568,71.6074,3.2353,3.496
3/20/2018 8:00,243.9205,74.3049,3.8061,2.7168
3/20/2018 9:00,478.5816,63.4417,2.2562,3.8278
3/20/2018 10:00,648.4806,53.607,1.6906,5.1817
3/20/2018 11:00,786.8854,45.653,1.4314,5.8918
3/20/2018 12:00,890.8009,40.7958,1.3201,6.6515
3/20/2018 13:00,896.8045,40.1991,1.3082,6.9497
3/20/2018 14:00,839.0436,44.0357,1.3912,7.5935
3/20/2018 15:00,719.0441,51.3093,1.6033,8.5702
3/20/2018 16:00,503.106,60.7459,2.06,8.0436
3/20/2018 17:00,324.0715,71.3951,3.1986,7.9755
3/21/2018 8:00,265.3229,73.9879,3.7289,4.6149
3/21/2018 9:00,475.6578,63.1077,2.2299,7.7655
3/21/2018 10:00,657.7083,53.2483,1.6763,10.3502
3/21/2018 11:00,796.4126,45.267,1.4217,12.0353
3/21/2018 12:00,571.5245,40.3955,1.3122,12.6282
3/21/2018 13:00,322.9564,39.817,1.3009,12.7755
3/21/2018 14:00,302.3173,43.7016,1.3835,13.0573
3/21/2018 15:00,369.4398,51.0286,1.5936,13.5362
3/21/2018 16:00,552.6865,60.5074,2.0447,14.564
3/21/2018 17:00,276.2744,71.184,3.1629,13.9552
3/22/2018 8:00,266.9125,73.6711,3.655,9.6493
3/22/2018 9:00,475.0241,62.7741,2.2043,13.323
3/22/2018 10:00,655.4358,52.89,1.6624,14.5022
3/22/2018 11:00,793.3275,44.8813,1.4121,16.2513
3/22/2018 12:00,844.306,39.9954,1.3045,18.646
3/22/2018 13:00,758.4737,39.4357,1.2938,19.7985
3/22/2018 14:00,339.376,43.369,1.3759,19.6078
3/22/2018 15:00,225.4237,50.7496,1.5841,19.9448
3/22/2018 16:00,90.017,60.2704,2.0298,18.3905
3/22/2018 17:00,122.8762,70.9741,3.1283,18.2332
3/23/2018 8:00,273.1813,73.3546,3.5842,15.2883
3/23/2018 9:00,486.3191,62.4409,2.1793,17.0855
3/23/2018 10:00,694.2906,52.5322,1.6488,18.7043
3/23/2018 11:00,441.7806,44.496,1.4027,14.2418
3/23/2018 12:00,568.5202,39.5958,1.2969,14.0167
3/23/2018 13:00,865.6864,39.0551,1.2868,17.6932
3/23/2018 14:00,841.1482,43.0378,1.3685,17.5437
3/23/2018 15:00,713.2456,50.4724,1.5748,16.3043
3/23/2018 16:00,541.1387,60.0351,2.0153,16.2013
3/23/2018 17:00,334.1767,70.7656,3.0947,15.254
3/24/2018 8:00,285.8288,73.0384,3.5162,6.6798
3/24/2018 9:00,467.1909,62.1083,2.1551,9.4672
3/24/2018 10:00,657.4644,52.1751,1.6355,11.4703
3/24/2018 11:00,761.7956,44.1113,1.3936,12.8978
3/24/2018 12:00,885.0976,39.1966,1.2896,14.2078
3/24/2018 13:00,836.3607,38.6756,1.28,15.6525
3/24/2018 14:00,813.5459,42.7082,1.3612,16.8158
3/24/2018 15:00,401.8674,50.1971,1.5657,16.4818
3/24/2018 16:00,344.5228,59.8015,2.0011,16.4057
3/24/2018 17:00,111.3209,70.5583,3.062,15.8507
3/25/2018 8:00,293.3306,72.7228,3.4511,6.1144
3/25/2018 9:00,508.2747,61.7764,2.1315,8.8776
3/25/2018 10:00,681.9113,51.8188,1.6225,11.2317
3/25/2018 11:00,804.7549,43.7273,1.3846,12.7618
3/25/2018 12:00,884.4358,38.7981,1.2823,14.5577
3/25/2018 13:00,600.7749,38.297,1.2733,14.6968
3/25/2018 14:00,412.9926,42.3803,1.3541,14.3912
3/25/2018 15:00,575.4255,49.9236,1.5568,15.3587
3/25/2018 16:00,347.6587,59.5696,1.9872,14.7442
3/25/2018 17:00,89.0045,70.3524,3.0303,13.1588
3/26/2018 8:00,107.6866,72.4078,3.3886,2.3935
3/26/2018 9:00,267.6833,61.4454,2.1085,4.0443
3/26/2018 10:00,627.7354,51.4634,1.6098,6.09
3/26/2018 11:00,766.6752,43.3442,1.3759,6.9051
3/26/2018 12:00,876.1829,38.4003,1.2753,8.5383
3/26/2018 13:00,763.6053,37.9196,1.2667,9.0095
3/26/2018 14:00,587.3021,42.0541,1.3471,8.6336
3/26/2018 15:00,139.9628,49.6521,1.5481,7.6272
3/26/2018 16:00,36.4983,59.3394,1.9736,6.281
3/26/2018 17:00,24.1888,70.1478,2.9994,4.4971
3/27/2018 8:00,108.5639,72.0937,3.3286,0.1178
3/27/2018 9:00,444.6172,61.1155,2.0862,3.0449
3/27/2018 10:00,680.1397,51.1092,1.5973,3.1461
3/27/2018 11:00,809.37,42.962,1.3673,3.4512
3/27/2018 12:00,912.475,38.0033,1.2683,4.281
3/27/2018 13:00,920.9881,37.5434,1.2603,5.1385
3/27/2018 14:00,849.2429,41.7297,1.3403,5.678
3/27/2018 15:00,722.1384,49.3826,1.5396,6.3724
3/27/2018 16:00,547.053,59.1109,1.9604,7.2828
3/27/2018 17:00,337.0376,69.9445,2.9694,7.6084
3/28/2018 8:00,156.2198,71.7805,3.271,3.5922
3/28/2018 9:00,194.3762,60.7867,2.0645,3.6133
3/28/2018 10:00,488.7364,50.7562,1.5852,4.2535
3/28/2018 11:00,792.0702,42.5809,1.3589,6.5878
3/28/2018 12:00,638.8087,37.6074,1.2616,7.4752
3/28/2018 13:00,347.9723,37.1685,1.2541,6.3416
3/28/2018 14:00,103.4293,41.4072,1.3337,4.1203
3/28/2018 15:00,77.9528,49.115,1.5313,0.8996
3/28/2018 16:00,112.2951,58.8842,1.9474,0.0013
3/28/2018 17:00,67.0932,69.7425,2.9402,-0.2505
3/29/2018 8:00,302.8944,71.4685,3.2156,0.9442
3/29/2018 9:00,529.6973,60.4593,2.0434,4.498
3/29/2018 10:00,722.1946,50.4046,1.5734,5.747
3/29/2018 11:00,708.9852,42.201,1.3507,6.3297
3/29/2018 12:00,851.3414,37.2125,1.2549,6.1798
3/29/2018 13:00,718.4829,36.795,1.2479,7.391
3/29/2018 14:00,500.7914,41.0866,1.3272,7.966
3/29/2018 15:00,425.5652,48.8495,1.5232,6.4563
3/29/2018 16:00,61.2385,58.6592,1.9348,2.4031
3/29/2018 17:00,15.6414,69.5418,2.9118,0.5576
3/30/2018 8:00,315.006,71.1577,3.1625,2.4518
3/30/2018 9:00,535.095,60.1333,2.0229,4.2109
3/30/2018 10:00,695.1749,50.0545,1.5619,6.7296
3/30/2018 11:00,827.2267,41.8225,1.3427,9.6912
3/30/2018 12:00,665.6624,36.8188,1.2485,11.847
3/30/2018 13:00,651.9221,36.4231,1.242,12.8803
3/30/2018 14:00,686.2868,40.768,1.3208,13.8383
3/30/2018 15:00,456.8959,48.586,1.5153,14.5505
3/30/2018 16:00,352.3408,58.4359,1.9224,14.4692
3/30/2018 17:00,298.658,69.3424,2.8842,14.7675
3/31/2018 8:00,279.3007,70.8482,3.1114,3.63
3/31/2018 9:00,476.9286,59.8089,2.0029,5.3157
3/31/2018 10:00,500.4612,49.7061,1.5506,6.004
3/31/2018 11:00,741.6668,41.4455,1.3349,7.5329
3/31/2018 12:00,930.9746,36.4264,1.2421,8.6717
3/31/2018 13:00,954.6261,36.0527,1.2361,10.0328
3/31/2018 14:00,921.0803,40.4514,1.3146,11.5928
3/31/2018 15:00,616.6968,48.3246,1.5075,12.1172
3/31/2018 16:00,275.1937,58.2144,1.9104,11.6795
3/31/2018 17:00,159.5343,69.1442,2.8573,9.4181
4/1/2018 8:00,200.4874,70.5404,3.0622,-2.4694
4/1/2018 9:00,536.9927,59.4863,1.9835,0.5217
4/1/2018 10:00,717.0893,49.3595,1.5396,2.4805
4/1/2018 11:00,845.1907,41.0702,1.3272,4.0225
4/1/2018 12:00,906.7319,36.0355,1.236,4.6086
